MET(GeV),#phi_{MET},light_jets_multiplicity,pT_{b_{1}}(GeV),#eta_{b_{1}},#phi_{b_{1}},Energy_{b_{1}}(GeV),Mass_{b_{1}}(GeV),#Delta R_{b_{1}b_{2}},#Delta #eta_{b_{1}b_{2}},#Delta #phi_{b_{1}b_{2}},#Delta pT_{b_{1}b_{2}}(GeV),#Delta #vec{pT}_{b_{1}b_{2}}(GeV),#Delta #vec{p}_{b_{1}b_{2}}(GeV),#Delta R_{b_{1}#tau_{1}},#Delta #eta_{b_{1}#tau_{1}},#Delta #phi_{b_{1}#tau_{1}},#Delta pT_{b_{1}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{1}}(GeV),#Delta #vec{p}_{b_{1}#tau_{1}}(GeV),#Delta R_{b_{1}lep_{1}},#Delta #eta_{b_{1}lep_{1}},#Delta #phi_{b_{1}lep_{1}},#Delta pT_{b_{1}lep_{1}}(GeV),#Delta #vec{pT}_{b_{1}lep_{1}}(GeV),#Delta #vec{p}_{b_{1}lep_{1}}(GeV),pT_{b_{2}}(GeV),#eta_{b_{2}},#phi_{b_{2}},Energy_{b_{2}}(GeV),Mass_{b_{2}}(GeV),#Delta R_{b_{2}#tau_{1}},#Delta #eta_{b_{2}#tau_{1}},#Delta #phi_{b_{2}#tau_{1}},#Delta pT_{b_{2}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{2}#tau_{1}}(GeV),#Delta #vec{p}_{b_{2}#tau_{1}}(GeV),#Delta R_{b_{2}lep_{1}},#Delta #eta_{b_{2}lep_{1}},#Delta #phi_{b_{2}lep_{1}},#Delta pT_{b_{2}lep_{1}}(GeV),#Delta #vec{pT}_{b_{2}lep_{1}}(GeV),#Delta #vec{p}_{b_{2}lep_{1}}(GeV),pT_{#tau_{1}}(GeV),#eta_{#tau_{1}},#phi_{#tau_{1}},Energy_{#tau_{1}}(GeV),Mass_{#tau_{1}}(GeV),#Delta R_{#tau_{1}lep_{1}},#Delta #eta_{#tau_{1}lep_{1}},#Delta #phi_{#tau_{1}lep_{1}},#Delta pT_{#tau_{1}lep_{1}}(GeV),#Delta #vec{pT}_{#tau_{1}lep_{1}}(GeV),#Delta #vec{p}_{#tau_{1}lep_{1}}(GeV),pT_{lep_{1}}(GeV),#eta_{lep_{1}},#phi_{lep_{1}},Energy_{lep_{1}}(GeV),Mass_{lep_{1}}(GeV),Q_{#tau_{1}}Q_{lep_{1}},sT(GeV)
87.01457977294922,-1.3681548833847046,2,63.10907745361328,1.2790522575378416,-2.754394292831421,123.01586889381187,14.448168754577605,1.0037299046388357,0.7748938202857969,-0.6379759311676025,12.175514221191413,37.58667146320075,86.42245187579599,1.4186130432948625,-0.5386593341827393,1.3123677412616175,-38.774330139160156,105.24533440269205,226.72053522307291,3.60630781443644,2.8242298364639282,-2.242583751678467,-13.01593017578125,125.53039516021408,302.25146311938096,50.93356323242187,0.5041584372520447,-2.1164183616638184,58.21643271328838,8.817049026489258,2.351438353476216,-1.3135531544685362,1.95034367242922,-50.94984436035157,129.69085348391158,307.3372706292311,2.6027954904005575,2.049336016178131,-1.6046078205108643,-25.191444396972663,93.01285133847485,217.97179389976793,101.88340759277344,1.8177115917205808,2.216423273086548,322.4035599319743,16.923192977905167,4.3303906658882925,3.3628891706466675,2.728233814239502,25.758399963378906,174.30016190250316,506.6866742281046,76.12500762939453,-1.5451775789260866,-0.511810541152954,186.58539937250757,0.10565837548542771,1.0,379.06563568115234
39.466915130615234,1.005662441253662,2,63.54519653320312,-0.1457004249095917,1.2492073774337769,66.292076127358,16.44135284423828,3.1411571304362074,-0.3778153806924821,-3.118352715169088,21.537124633789055,105.5464391003433,107.26603354221713,2.8636071052539314,0.27945134043693554,-2.8499390522586268,38.61334800720214,87.71759621965515,87.7327523558841,2.0755486181329093,-0.6844439804553987,-1.95944852033724,8.394557952880852,98.66929511303627,106.64323317169267,42.00807189941406,0.2321149557828904,-1.9156252145767212,43.707614568499125,6.991529464721664,0.709961574411761,0.6572667211294176,0.2684136629104614,17.076223373413086,19.14685171651542,28.241847110725118,1.1987827288509878,-0.30662859976291656,1.1589041948318481,-13.142566680908203,54.32549904864987,58.36358284999805,24.931848526000977,-0.4251517653465272,-2.1840388774871826,27.514544732529277,4.020204544067383,1.31227572448772,-0.9638953208923342,0.8904905319213867,-30.21879005432129,43.9698318662436,60.869660937146186,55.150638580322266,0.538743555545807,-3.0745294094085693,63.34969243112882,0.00051100037754117,-1.0,225.10267066955566
46.26984786987305,-1.5073076486587524,1,166.2533416748047,-2.1801865100860587,3.0408718585968018,745.3031880141222,24.628059387208214,1.1927339433637474,-1.1478331089019764,-0.3241811434375208,6.83892822265625,52.988419879706626,533.3428611869389,2.330342749912678,-0.9051704406738272,-2.1473620573626917,108.23627853393555,203.77104330094028,662.5129873664021,3.4131021603774307,-2.9802531003952017,1.6635377407073975,133.97613143920898,172.26695147629587,774.1838265159083,159.41441345214844,-1.0323534011840823,-2.9181323051452637,256.8975315043608,49.00435256958008,1.8392590397909225,0.2426626682281492,-1.823180913925171,101.3973503112793,182.7512440994702,208.1748371595554,2.703477277065659,-1.8324199914932253,1.9877188841449183,127.13720321655273,174.99160146219467,284.30556061598355,58.01706314086913,-1.2750160694122314,-1.0949513912200928,112.58398880008355,12.20666122436516,3.2277180303163315,-2.0750826597213745,-2.472285509109497,25.73985290527343,85.70310904060587,151.0454321642416,32.2772102355957,0.8000665903091431,1.3773341178894043,43.17070718136167,0.10565837550156748,-1.0,462.231876373291
263.06048583984375,-0.948000729084015,1,263.63433837890625,0.6785361170768737,2.7080533504486084,326.9969355406668,14.18747711181692,1.9480586307727412,1.1290766596794128,1.587488055229187,88.32153320312503,319.03057042413116,420.9451472841484,1.981916911368522,1.6308063864707945,1.126261591911316,193.4148712158203,241.89230962407305,362.7864594024373,3.0908433767930794,1.9026125073432918,-2.4358527104007166,147.49414825439453,360.0015312928708,518.6474567096677,175.31280517578122,-0.45054054260253906,1.1205652952194214,194.37999691067472,19.40548324584961,0.6815149075485187,0.5017297267913817,-0.4612264633178711,105.09333801269528,116.69317347207807,116.77027245066333,2.3885675748433353,0.7735358476638792,2.2598445415496826,59.1726150512695,264.79069392486764,282.60113915037937,70.21946716308594,-0.9522702693939208,1.5817917585372925,104.91605326982273,8.90448760986318,2.73461258332413,0.27180612087249745,2.7210710048675537,-45.92072296142578,182.50720128952463,209.5566504692126,116.14019012451172,-1.2240763902664182,-1.1392792463302612,214.57207923068927,0.10565837548542771,-1.0,888.3672866821289
45.169200897216804,-2.5354526042938232,0,45.3584098815918,-0.02191529422998435,1.51133131980896,46.54493558969337,10.395066261291504,1.3658846276772052,0.23447912186384207,1.345607802271843,14.270708084106442,48.92967157574307,49.436988141424486,1.8016583767638796,-1.7247257009148602,0.5208590626716614,16.61634063720703,24.937189301246182,81.18843255534783,3.05335698463371,-1.5271957889199252,2.6439859867095947,-6.304294586181641,94.04643297198434,145.9746904156054,31.087701797485355,-0.2563944160938264,0.165723517537117,32.49473268477458,4.952348709106445,2.1257219999499966,-1.9592048227787022,-0.8247487396001816,2.3456325531005895,24.075026551753542,87.69734056172717,2.1884433739781493,-1.7616749107837673,1.2983781844377518,-20.575002670288082,52.64233533376505,129.854989105448,28.742069244384766,1.702810406684876,0.9904722571372986,81.6743783413844,5.246950149536046,2.132295946088981,0.19752991199493497,2.1231269240379333,-22.920635223388672,71.08661789497178,78.9629576199964,51.66270446777344,1.505280494689941,-1.1326546669006348,122.1144628349577,0.10565837549403559,1.0,202.02008628845215
35.927810668945305,-1.7532633543014526,2,51.08393478393555,-2.0539231300354017,-2.920588970184326,202.84152824475385,12.391936302185021,3.470224721534022,-2.5486152768135084,-2.3552111983299255,4.24436950683593,90.46569969317959,237.91099019107708,4.329010171190691,-3.0721051692962664,-3.0499998182058334,-23.99508285522461,126.03546130165294,312.7831215305102,4.761697248995466,-4.397895336151123,1.8254526297198694,20.309345245361328,65.944685357611,360.8868678164632,46.83956527709962,0.49469214677810674,-0.5653777718544006,53.496705970510675,9.262744903564478,0.8699269474160909,-0.5234898924827578,-0.6947886198759079,-28.23945236206054,49.27343328570224,82.54564687264524,2.800077375371234,-1.849280059337615,-2.1025214791297913,16.064975738525398,67.84342200713465,150.883642300454,75.07901763916016,1.0181820392608645,0.12941084802150726,118.05960369337953,11.719581604003906,1.9337609390904926,-1.3257901668548573,-1.4077328592538834,44.30442810058594,76.37895259502643,102.62597517582235,30.77458953857422,2.3439722061157218,1.5371437072753906,161.85130600250812,0.10565837548542771,-1.0,239.70491790771484
43.554012298583984,1.3271113634109497,1,338.9554443359375,-0.9357621073722838,-3.05973482131958,500.00760418264247,38.68399047851525,3.4274983175867106,-2.0403004288673396,-2.754073143005371,248.60359954833984,423.98464483689236,645.630914314066,4.018840025905814,-3.0390197634696956,-2.6297212839126587,249.3192901611328,419.40723809566896,839.5267817235873,2.569403674731788,-0.3442324995994567,2.546240214501516,189.22276306152344,470.4807849818368,543.3050448504695,90.35184478759766,1.104538321495056,-0.30566167831420904,152.14408450323316,15.976127624511719,1.0064311671288733,-0.9987193346023557,0.12435185909271235,0.7156906127929688,11.206500465688231,240.6133257089276,1.9602764320739199,1.696067929267883,-0.9828719496726992,-59.380836486816406,124.80557721603655,248.7644517907891,89.63615417480469,2.1032576560974117,-0.4300135374069214,373.10281103140835,18.24055290222158,2.913386853854845,2.694787263870239,-1.1072238087654114,-60.096527099609375,135.8373975830069,475.36485390717235,149.73268127441406,-0.5915296077728271,0.6772102713584901,176.70181109271363,0.10565837548542771,-1.0,712.2301368713379
380.76065063476557,-1.902356505393982,1,390.5888366699219,1.1956467628479004,1.1883232593536377,704.9624749255976,20.581571578980817,3.092286970486736,3.0867537260055533,0.1849057674407959,196.07615661621094,202.57355461577563,1233.0713759135383,0.6328396048036735,0.620216429233551,-0.12576782703399658,364.9600067138672,365.176583086941,677.7283015565563,1.9539663013284645,-0.49951016902923584,-1.889040470123291,361.0303039550781,400.8220778004005,647.6440194120155,194.51268005371094,-1.891106963157653,1.0034174919128418,659.3732946206129,16.570905685424695,2.4860258081265414,-2.4665372967720023,-0.3106735944747925,168.88385009765625,170.29108213919866,667.4756340947062,4.142769812714234,-3.586263895034789,-2.073946237564087,164.9541473388672,210.3653304829735,738.2170037458261,25.628829956054688,0.5754303336143494,1.3140910863876343,30.284789218704155,4.212965488433851,2.0887599356374724,-1.1197265982627869,-1.7632726430892944,-3.9297027587890625,42.665766064135056,75.44495458260636,29.55853271484375,1.6951569318771362,3.0773637294769287,83.22316826317032,0.10565837550264347,-1.0,1021.0495300292969
82.51259613037108,-0.489712804555893,1,113.30661010742188,1.5731843709945685,2.8810298442840576,286.37823636804075,28.76430702209441,1.8370777891974563,1.034306645393372,1.5182439088821411,70.3046875,119.06164752253592,265.33415971868664,0.8342022942154779,0.043539881706238015,0.8330652713775635,-77.38504028320312,141.90138362975722,212.42877311662727,3.5740574894890176,1.9104199707508094,3.0206261724233627,57.508251190185554,168.8315416417485,327.482695023701,43.001922607421875,0.5388777256011964,1.3627859354019165,50.02945306758194,7.922808170318589,1.2046113669228373,-0.9907667636871341,-0.6851786375045776,-147.68972778320312,159.73003976218016,426.26228862148685,1.7391742364329432,0.8761133253574372,1.5023822635412216,-12.796436309814446,68.07766024577009,80.78150679130283,190.691650390625,1.5296444892883305,2.047964572906494,461.7546327466151,29.35685920715326,2.8758762078113476,1.8668800890445714,2.1875609010457993,134.89329147338867,227.56409163669508,494.2008374997282,55.79835891723632,-0.33723559975624084,-0.13959632813930511,59.00145755756342,0.0005109994876245147,1.0,485.3111381530762
90.70702362060547,1.313782811164856,1,67.14593505859375,-2.0917561054229727,-0.04399967193603516,276.51124093465813,15.844012260437673,1.630998844903031,-0.10881721973418967,1.6273647546768188,16.518028259277344,86.34906171338973,122.83945805628234,0.6883165566566363,-0.654128789901733,-0.21423166990280149,25.076766967773438,27.531667928313418,186.23800809481745,2.481433279402909,-0.7630071640014637,-2.3612139225006104,-45.42064666748047,167.10028723469696,181.219016909535,50.627906799316406,-1.982938885688783,-1.671364426612854,187.49353494780667,6.890010356903324,1.9206358581425664,-0.5453115701675433,-1.8415964245796204,8.558738708496094,73.97629949451557,121.84870073855474,2.386039410745404,-0.6541899442672741,2.294606630002157,-61.93867492675781,150.93938090513132,151.92097219331103,42.06916809082031,-1.4376273155212398,0.17023199796676633,94.19994657551331,10.912841796875,2.14974121542956,-0.10887837409973078,-2.146982252597809,-70.4974136352539,140.00436232758724,180.5877660693965,112.56658172607422,-1.328748941421509,2.317214250564575,227.44780362699768,0.10565837548542771,-1.0,363.11661529541016
86.33161926269531,1.5718698501586914,2,75.739990234375,-0.7166030406951904,-1.667787790298462,96.4089677004065,8.499612808227646,3.152093380845743,-2.726913452148437,-1.5810236260294914,20.963706970214844,93.92468775834239,276.2971702696627,1.542675011009811,-0.563502699136734,-1.436074823141098,46.61692428588867,77.409063487227,94.70763882845064,1.6460567209681431,-1.5048508644104004,-0.6670281887054443,49.29607009887695,57.3469691994056,100.15555283274844,54.776283264160156,2.0103104114532466,-0.08676416426897049,208.47437321569228,11.83067035675045,2.1682611101307523,2.163410753011703,0.1449488028883934,25.653217315673828,26.29725151969259,206.9550426070216,1.5260486977151688,1.2220625877380367,0.9139954373240471,28.332363128662106,43.9414792693215,183.0817254302683,29.123065948486328,-0.15310034155845637,-0.2317129671573639,29.63523892513254,3.1714563369750977,1.215552999338533,-0.9413481652736662,0.7690466344356537,2.6791458129882777,20.991567395900866,34.633687396554045,26.44392013549805,0.7882478237152098,-1.0007596015930176,35.09361806873452,0.1056583755004915,1.0,272.41487884521484
